indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
19267,,visita favorita playas disfruté caminando olas nada,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PRON']","['visita favorita playas disfruté', 'olas']",[],0.0
19279,,used favorite built time still beautiful quiet gone many,"['NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'PROPN']","['used', 'built time', 'quiet', 'many']","[{'text': 'time still beautiful quiet gone many', 'label': 'ORG'}]",0.1111111111111111
19281,,walk way water see water near beach enjoy get better,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'VERB']",['walk way water see water near beach enjoy get better'],"[{'text': 'walk', 'label': 'MISC'}]",0.1
19501,,swimming dolphins excellent give best experience activities dolphins,"['NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['swimming dolphins', 'excellent give', 'best experience', 'activities']","[{'text': 'swimming dolphins excellent', 'label': 'ORG'}, {'text': 'best experience activities', 'label': 'ORG'}]",0.25
19516,,great dolphins experience recommend visit great,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['great dolphins experience', 'visit', 'great']","[{'text': 'great dolphins experience', 'label': 'ORG'}]",0.16666666666666666
19565,,realize entire water park loved water slides enjoyed zipline,"['VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN']","['entire water park loved', 'slides', 'zipline']","[{'text': 'realize entire', 'label': 'LOC'}, {'text': 'zipline', 'label': 'MISC'}]",0.2222222222222222
19661,,spent day kids loved slides lazy river staff friendly,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN']",['spent day kids loved slides lazy river staff friendly'],"[{'text': 'spent day kids', 'label': 'MISC'}, {'text': 'river staff friendly', 'label': 'ORG'}]",0.2222222222222222
19748,,stayed hotel lake per well lake restaurant great time lake great made,"['VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['hotel lake', 'well lake restaurant great time lake great', 'made']","[{'text': 'stayed hotel lake per well lake', 'label': 'MISC'}, {'text': 'great time', 'label': 'ORG'}]",0.16666666666666666
19754,,spot crater lake good restaurants even made water drive good road enjoy,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB']",['spot crater lake good restaurants even made water drive good road'],"[{'text': 'spot crater lake good restaurants', 'label': 'MISC'}]",0.08333333333333333
19763,,lake drive restaurants one like lake great spot quiet relax enjoy,"['PROPN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB']","['lake drive restaurants', 'like lake great', 'quiet relax']","[{'text': 'lake drive restaurants one like lake great spot quiet relax', 'label': 'ORG'}]",0.09090909090909091
19766,,spot long weekend family,"['NOUN', 'PROPN', 'PROPN', 'PROPN']","['spot', 'long weekend']","[{'text': 'spot long weekend family', 'label': 'MISC'}]",0.25
19772,,visit lake quiet good weekend away relax visit day road lake worth,"['ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['visit lake', 'quiet good weekend away relax visit', 'day road lake']","[{'text': 'visit', 'label': 'LOC'}, {'text': 'weekend away relax', 'label': 'PER'}, {'text': 'lake worth', 'label': 'LOC'}]",0.25
20417,,gran avenida para caminar área segura que vale la pena visitar alrededor del centro comercial como el típico restaurante de moda de México área próxima,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADJ', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ']","['gran avenida', 'área segura', 'que', 'la pena', 'centro comercial', 'como el típico restaurante', 'moda', 'México', 'área']","[{'text': 'México', 'label': 'LOC'}]",0.04
20574,,Fui dos veces hay mucho ver comprar seguro ver área a menudo vendedores agresivos,"['AUX', 'NUM', 'NOUN', 'AUX', 'ADV', 'VERB', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ']","['dos veces', 'área', 'menudo vendedores agresivos']","[{'text': 'Fui', 'label': 'PER'}]",0.07142857142857142
20637,,prices really good hotel boutique plus taxi resort,"['NOUN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN']","['prices', 'good hotel boutique plus taxi', 'resort']",[],0.0
20662,,"como caminar, siempre ir a áreas, comprar, comer, como áreas no turísticas, particularmente como el pasado, ir menos","['SCONJ', 'VERB', 'PUNCT', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'SCONJ', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADV']","['como áreas no turísticas', 'el pasado']",[],0.0
20666,,área excelentes recuerdos preparados ser acosado mucha gente los niños disfrutaron comprando helados decidido regresar resort almuerzo comer área,"['NOUN', 'ADJ', 'NOUN', 'ADJ', 'AUX', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN']","['área', 'mucha gente', 'los niños', 'resort', 'almuerzo', 'área']",[],0.0
20674,,avenida number times week lots touristy shops also unique boutiques restaurants lots people fun seeing seen,"['NOUN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'VERB']","['avenida', 'number times', 'lots touristy', 'unique boutiques restaurants lots', 'fun seeing']","[{'text': 'times week', 'label': 'MISC'}]",0.0625
20696,,decir tiendas restaurantes observar a la gente observar la calle peatonal principal observar calles,"['VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN']","['tiendas restaurantes', 'la gente', 'la calle peatonal', 'calles']",[],0.0
20942,,beautiful historic mayan ruin gets hot bring water inside see water lots vendors right outside entrance bring pesos take us,"['PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'DET']","['beautiful historic mayan ruin gets hot bring water', 'see', 'lots', 'right', 'entrance', 'bring pesos']","[{'text': 'beautiful historic mayan ruin', 'label': 'PER'}, {'text': 'us', 'label': 'LOC'}]",0.1
21418,,fui de gira tulum tulum maravilloso primer recorrido extenso ruinas playa foto hermosa tomar nadar toalla refrescante bienvenida,"['AUX', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADJ']",['fui de gira tulum tulum maravilloso primer recorrido extenso ruinas playa foto hermosa tomar nadar toalla refrescante bienvenida'],[],0.0
21662,,tulum better chichen itza much much see beautiful well aggressive hawkers chichen itza either guide great,"['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN']","['tulum better', 'itza much much see beautiful well', 'hawkers', 'itza either']","[{'text': 'beautiful well', 'label': 'PER'}, {'text': 'hawkers chichen', 'label': 'PER'}]",0.125
21707,,"lugar realmente ordenado, seguro que paga extra por persona guía privado ver todo hora buena guía","['NOUN', 'ADV', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'VERB', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN']","['lugar realmente ordenado', 'persona', 'guía privado', 'todo hora buena', 'guía']",[],0.0
21890,,diving would disappointed snorkeled dive see pretty,"['NOUN', 'PROPN', 'PROPN', 'ADJ', 'AUX', 'AUX', 'VERB']",['diving would disappointed snorkeled'],"[{'text': 'diving would disappointed snorkeled', 'label': 'PER'}]",0.14285714285714285
21915,,one cenote need visit guide second cenote guide best guide go deep enough see cenote water light cenote looked amazing water,"['VERB', 'VERB', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'AUX', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']","['second cenote', 'guide', 'best', 'deep enough', 'cenote']","[{'text': 'one', 'label': 'MISC'}, {'text': 'need visit guide', 'label': 'MISC'}, {'text': 'guide best guide', 'label': 'MISC'}, {'text': 'deep', 'label': 'LOC'}, {'text': 'light cenote', 'label': 'PER'}]",0.23809523809523808
21952,,dove cenotes favorite site nice formations cenote great,"['VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN']",['favorite site nice formations cenote'],"[{'text': 'great', 'label': 'ORG'}]",0.125
21990,,hacer snorkel quiero ver perderme algo mejor,"['VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PRON', 'ADJ']",[],[],0.0
21997,,cenote bastante grande realmente dos dos sitios áreas de restaurante comercial para llevar belleza cenotes únicos,"['NOUN', 'ADV', 'ADJ', 'ADV', 'NUM', 'NUM', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADJ']","['cenote bastante grande realmente', 'dos dos sitios áreas', 'restaurante comercial', 'belleza cenotes']",[],0.0
22002,,mirar sentir agua cristalina personal ok poco caminar km entrada llegar cenotes,"['VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'ADV', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADJ']","['agua cristalina', 'ok poco', 'entrada']",[],0.0
22051,,Definitivamente vale la pena bucear. Vaya a bucear. Cenote fácil.,"['PROPN', 'VERB', 'DET', 'NOUN', 'VERB', 'PUNCT', 'AUX', 'ADP', 'VERB', 'PUNCT', 'PROPN', 'ADJ', 'PUNCT']","['Definitivamente', 'la pena', 'Cenote fácil']","[{'text': 'Vaya', 'label': 'LOC'}, {'text': 'Cenote', 'label': 'PER'}]",0.15384615384615385
22088,,cenote dos ojos ubicado carretera principal tulum tomar colectivo tulum entrada cenote a km de distancia entrada comprar tour intentar conseguir agua cristalina bonito lugar hacer snorkel recomendaría ir destruir mágico,"['VERB', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'AUX', 'VERB', 'ADJ']","['dos ojos', 'ubicado carretera principal', 'tulum', 'colectivo', 'tulum entrada', 'km', 'distancia', 'tour', 'agua cristalina', 'bonito lugar']",[],0.0
22166,,impressive experience dive miss hand dive experience,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADJ']","['impressive experience', 'miss hand']","[{'text': 'experience', 'label': 'ORG'}]",0.14285714285714285
22233,,vive cerca de uno hermosos cenotes dos enormes cavernas nada dos ojos dos ojos hermoso agua azul clara fresco refrescante día caluroso,"['VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADJ', 'NUM', 'ADJ', 'NOUN', 'PRON', 'NUM', 'NOUN', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'ADJ']","['cerca de uno hermosos cenotes', 'dos enormes cavernas', 'nada dos ojos', 'dos ojos hermoso', 'agua azul', 'refrescante día caluroso']",[],0.0
22268,,muchísima gente naturaleza amable nada menos maravilla natural,"['ADJ', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'ADJ']","['muchísima gente naturaleza', 'nada menos maravilla natural']",[],0.0
22326,,"Me gustó el agua dulce, formaciones interesantes, bonita playa, agua, ir temprano, perderse las multitudes.","['PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","['el agua dulce', ', formaciones interesantes', ', agua', 'las multitudes']",[],0.0
22334,,dos ojos cenotes absolutamente hacer snorkel buceo área de cenotes visitar como cenotes área de tulum definitivamente bucear bastante poco profundo alrededor de metros hacer snorkel permite ir poco incluso los buzos podrían caber,"['NUM', 'NOUN', 'ADJ', 'ADV', 'VERB', 'VERB', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADV', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'AUX', 'VERB']","['dos ojos cenotes', 'buceo', 'cenotes', 'como cenotes área', 'tulum', 'metros', 'los buzos']",[],0.0
22361,,true adventure great guide tulum led us tunnel several large pools exciting,"['VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'DET', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN']","['adventure great', 'tulum led', 'us tunnel several', 'large', 'pools']","[{'text': 'true adventure', 'label': 'ORG'}, {'text': 'great guide', 'label': 'MISC'}]",0.16666666666666666
22428,,hermoso lugar alguna vez visitado vida recomiendo bucear cavernas,"['ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN']",['hermoso lugar alguna vez visitado vida recomiendo bucear cavernas'],[],0.0
22444,,cenote clear cool enjoy clear water see unique environment,"['VERB', 'VERB', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'ADJ']",['unique'],"[{'text': 'cenote', 'label': 'MISC'}]",0.1111111111111111
22469,,dos ojos buzo cenote de agua fresca dos aberturas nombre conectado hermoso sistema de cavernas buzos disfrutar uno,"['NUM', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PRON']","['dos ojos', 'cenote', 'agua fresca', 'dos aberturas nombre', 'hermoso sistema', 'cavernas buzos', 'uno']",[],0.0
22499,,dos fantásticas inmersiones buceo cenotes agua de tulum vistas cristalinas,"['NUM', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ']","['dos fantásticas inmersiones', 'cenotes agua', 'tulum vistas cristalinas']",[],0.0
22527,,amazing cenote swim deep ground guide beautiful get wet suit snorkel gear site,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'VERB', 'NOUN']","['amazing cenote', 'swim deep', 'ground', 'beautiful', 'get wet', 'site']","[{'text': 'amazing cenote', 'label': 'MISC'}, {'text': 'deep ground guide beautiful get wet', 'label': 'MISC'}]",0.15384615384615385
22565,,sitio visitado parte visita ruinas bonito agua fresca claro limpio vale la pena darse un chapuzón,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']","['sitio visitado parte', 'visita', 'bonito agua', 'la pena', 'un chapuzón']",[],0.0
22567,,tirolesa snorkeling cenotes amado preocupado tirolesa nunca hecho sin embargo me alegro amado amor cenotes hermosos,"['ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","['tirolesa snorkeling cenotes', 'amor', 'cenotes hermosos']","[{'text': 'tirolesa snorkeling', 'label': 'ORG'}]",0.0625
22575,,costs pesos enter dos ojos one cenotes along road turn km tulum km dirt road separate required cenote given price decided go pesos beautiful,"['VERB', 'NOUN', 'VERB', 'NUM', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'AUX', 'ADV', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'VERB', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PROPN']","['dos ojos', 'cenotes along', 'road', 'road', 'required cenote', 'decided', 'pesos beautiful']","[{'text': 'required cenote', 'label': 'PER'}, {'text': 'beautiful', 'label': 'MISC'}]",0.08333333333333333
22588,,dos ojos como tour recomiendo dos cenotes especialmente turísticos como otros,"['NUM', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'NUM', 'NOUN', 'ADV', 'ADJ', 'SCONJ', 'PRON']","['dos ojos', 'como tour', 'dos cenotes especialmente turísticos', 'como otros']",[],0.0
22655,,belleza impresionante siempre como visitar otra debe ir a ver una maravillas naturales,"['NOUN', 'ADJ', 'ADV', 'SCONJ', 'VERB', 'PRON', 'AUX', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ']","['belleza impresionante', 'otra', 'una maravillas naturales']",[],0.0
22729,,cenote dos ojos cenotes increíble sistema de agua snorkel nadar bucear aguas frescas km carretera obtener valor precio,"['VERB', 'NUM', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'VERB', 'NOUN', 'ADJ']","['dos ojos cenotes', 'increíble sistema', 'agua', 'aguas frescas', 'km', 'valor precio']",[],0.0
22886,,go purchase transportation go transportation ask guide best guide guides tell understand,"['ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['purchase transportation', 'transportation ask', 'best guide guides', 'tell understand']","[{'text': 'transportation go transportation ask guide best guide guides tell understand', 'label': 'ORG'}]",0.08333333333333333
22899,,tour guide great time made entire tour learning experience enjoyable tours years experience great recommend especially guide,"['PROPN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB']","['tour', 'great', 'time', 'entire', 'learning experience enjoyable', 'tours years experience great recommend especially']","[{'text': 'tour guide great time made', 'label': 'MISC'}, {'text': 'tour learning experience', 'label': 'ORG'}, {'text': 'tours years', 'label': 'ORG'}, {'text': 'experience great recommend especially', 'label': 'MISC'}]",0.23529411764705882
23125,,hidden gem real beaten path gives real sense adventure bring underwater flashlight snorkel gear get ready adventure guides friendly helpful,"['VERB', 'PROPN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['gem real', 'path gives real sense', 'adventure', 'bring', 'get ready']","[{'text': 'gem', 'label': 'MISC'}, {'text': 'adventure bring', 'label': 'ORG'}, {'text': 'flashlight snorkel gear get ready adventure guides friendly', 'label': 'MISC'}]",0.15
23140,,excellent guide cenote beautiful nice experience swimming cenote caverns caves,"['NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADJ']","['excellent', 'cenote', 'beautiful']","[{'text': 'excellent guide', 'label': 'MISC'}, {'text': 'beautiful', 'label': 'MISC'}]",0.2
23214,,piensa importante ve a ver cenote lindo regresa nadé agua agua clara lindo ver cambio ve debes cenotes muy interesante,"['VERB', 'ADJ', 'VERB', 'ADP', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'AUX', 'ADJ', 'ADV', 'ADJ']","['cenote', 'lindo', 'nadé', 'agua', 'agua', 'lindo', 'cambio']",[],0.0
23246,,increíble tour cenotes snorkel conocedor increíble,"['ADJ', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'ADJ']",['increíble tour cenotes'],[],0.0
23384,,cenote nadar gran parte paquete nadar tortugas guía divertida conocedor área amada pase feliz conocimiento deseo camino un poco mejor,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'DET', 'ADV', 'ADJ']","['cenote', 'gran parte', 'área amada', 'feliz conocimiento', 'camino']",[],0.0
23399,,agua clara nunca vista imagina agua hermosa,"['NOUN', 'ADJ', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADJ']",['agua clara'],"[{'text': 'agua clara', 'label': 'LOC'}]",0.14285714285714285
23468,,awesome experience never seen swim water,"['PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ']",['awesome experience never seen swim water'],"[{'text': 'awesome experience', 'label': 'LOC'}]",0.16666666666666666
23489,,guide awesome would visit cenote,"['VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['awesome', 'would visit', 'cenote']","[{'text': 'guide', 'label': 'LOC'}]",0.2
23550,,beautiful cenote tour one best experience ever guide helpful fun make tour enjoyable tour photos affordable,"['PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'ADJ']","['beautiful cenote tour', 'best experience ever guide helpful fun make tour', 'tour photos affordable']","[{'text': 'beautiful', 'label': 'MISC'}, {'text': 'guide helpful fun make tour enjoyable', 'label': 'LOC'}]",0.125
