Lugar,Estrellas,Comentario,Red_Social
Rivera_Maya,4.0,dinero elige opcion completa viaje elegi opcion economica probablemente vi mucha reserva hermosa viaje unas 2 horas tulum camino horrible baches camino reserva hermosa hicimos viaje lancha desafortunadamente vimos delfines cocodrilos tortugas pudimos hacer snorkel arrecife impresionante peces coloridos hermosos asombroso piscina natural puedes tomar hermosas fotos resumen vale pena verlo tan asombroso dicen agencias viajes mientras intentan persuadirte hagas viaje,Maps
Rivera_Maya,5.0,hoy 22 abril 2023 celebro dia mundial tierra realizamos limpieza playa reserva sian ka an primero detuvimos parte estrecha lado encontraba manglar mar playa alli vimos cocodrilo manati vez reunidos voluntarios dirigimos lugar realizaba limpieza participaron voluntarios siete personas infinity2diving tulum recogimos gran cantidad basura plastica,Maps
Rivera_Maya,5.0,duda lugares hermosos planeta aqui oportunidad ver gran variedad vida silvestre cocodrilos manaties delfines tortugas 300 especies diferentes aves,Maps
Rivera_Maya,3.0,zona preciosa contaminada entradas deberian utilizarse limpiar lugar arena orilla llena plastico deberia prohibido pescar puente redes,Maps
Rivera_Maya,5.0,impresionante lugar ver delfines tortugas cocodrilos rayas diferentes animales habitat natural hermoso playa maravillosa color turquesa indescriptible tour incluia snorkel avistamiento diferentes especies encanto logramos ver familia 5 delfines pague tour tulum entendido complicado vas cuenta dado encontrar lanchas atreviesen reserva camino punto recogio lancha totalmente terraceria mal,Maps
Rivera_Maya,5.0,lugar hermoso mucha vegetacion respira tranquilidad cerca tulum 20 min puedes visitar ruinas muyil despues caminar manglares mirador ver laguna ve espectacular puedes salir lancha apreciar laguna hacer rapidos precio accesible cuentan estacionamiento super recomendado,Maps
Rivera_Maya,1.0,uses pin destino sian ka an accede parque nacional tulum playa pin caido investigue esperaba poder adentrarme selva camino bacalar tulum caminos tierra lodo baches mejores ningun coche jeep camioneta realmente gustado investigar mejor lugar disfrute aventura aunque dio miedo ser unico coche visto 4 horas,Maps
Rivera_Maya,3.0,lugar zonas lindas ir buscandolas gran mayoria playas accesos lagunas privatizada señalizado deberia calles tierra buscas bien playas solo vista pequeño muelle ver atardecer,Maps
Rivera_Maya,1.0,tour organizado comunidad local personal amable dispuesto compartir ideas paseo barco paramos playa llena basura hablar guias turisticos comentaron lugar completamente abandonado administracion aunque hacen posible preservarlo unico pueden hacer espero visiten lugar denuncien presionar administracion,Maps
Rivera_Maya,3.0,espacio natural espectacular maravilla tan solo comentar actividad ofrecida soltour coming2 completo bahia principe vale cobran experiencia chula excesivamente cara comparacion,Maps
Rivera_Maya,5.0,increible costo entrada reserva 35 00 embargo espacios playa costo alrededor 100 00 persona super recomendado aunque camino entrada mejor esperaban reserva natural puede tener autopista,Maps
Rivera_Maya,5.0,buen sitio atractivo natural camino malisimas condiciones tour camion lugar abastecimiento comida bebida recomendable llevar abundante liquido hidratarse sombra cerca playa conviene llevar proteccion sol,Maps
Rivera_Maya,3.0,lugar precioso atencion gente quita ganas horrible transformando tiendas ve autentico,Maps
Rivera_Maya,4.0,daria estrellas pesimo carretera playas preciosas salvo basura dejan bicicleta reserva rompio guardabarros delantero culpa baches podria ser lugar increible mencionado,Maps
Rivera_Maya,2.0,zona tan hermosa regalo madre naturaleza tan malas manos mitad camino punta allen privado cercado tipo redes barreras como puede parque nacional verse asi alguna manera logras llegar dos playas salvajes descubriras llenas basura punta allen basicamente basurero nadie limpia rompe corazon ver pajaros caminando camino acceso solo refuerza atmosfera general abandono falta respeto mutuo,Maps
Rivera_Maya,5.0,hermoso puedes visitar laguna 600 pesos persona solo pregunta luego lleno necesita reservar cooperativas vale pena visitar ruinas,Maps
Rivera_Maya,4.0,hermoso espectacular excepto playas contrates tour maneja punta allen ahi subete lancha mas barato necesario jeep 4x4 terraceria cualquiera km,Maps
Rivera_Maya,1.0,pena darle sola estrella camino aqui absolutamente ridiculo verdad exageracion suerte regresas auto intacto incluso logras 4 horas intenso nerviosismo conduciendo baches nunca recuperaras siquiera jeep vale pena 4 horas llegar ninguna parte volver serio di lugares explorar,Maps
Rivera_Maya,5.0,lleva propia comida porq dificil encontrar buen restaurante llegas punta allen hermosos escenarios playas arrecifes tour lancha promedia 2700 6 pasajeros,Maps
Rivera_Maya,1.0,desafortunadamente muchisima basura playas abandonadas muchas personas llevan basura dejan marcharse verdadera tristeza solamente propiedades privadas playas limpias,Maps
Rivera_Maya,4.0,lugar padre convives naturaleza trayecto largo llegamos vehiculo pequeño tardamos casi 3 horas llegar final cerca pueblo playa practicamente virgen puntos aunque nota llegado gente ve basura plasticos puntos ir provisiones poder disfrutar visita ir temprano mismo tiempo tardas llegar encanto poder ver animales habitat natural alejados civilizacion,Maps
Rivera_Maya,1.0,cobran 104 pesos segun mantener lugar super sucio segun señor entrada dice vas ver mucha fauna chanclas basura etc etc camino larguisimo terraceria mil hoyos puente anuncio dice pescar mismos locatarios pescando supone q reserva,Maps
Rivera_Maya,5.0,conoci biosfera mediante tour deluxe empresa easy tour experiencia increible puedo dejar recomendarselo conozco aviste tortugas gigantes delfines cocodrilos aguilas pescadoras manaties nade rededor arrecife coral almuerzo buffet restaurante local riquisimo conoci pueblo punta allen anduvimos lancha conocimos mucha informacion biosfera nadamos piscinas naturales mar laguna hermoso espacio natural debe ser consciente preservacion mismo cuan importante cuidarlo vivirlo dañar oportunidad conozca arrepentimientos averiguar previamente quiere ingresar tour varias restricciones camino auto facil,Maps
Rivera_Maya,5.0,hacer tour lancha verlo dios manda diversidad fauna manglares general pueden ver bien asi varias empresas recogen hotel llevan muelle dentro reserva haces visita varias horas comes punta allen regresan hotel vimos varios delfines cocodrilos dos especies habitan manglares pelicanos cormoranes fragatas dos parejas tortugas verdes enormes practicando amor libre merece pena hacer visita,Maps
Rivera_Maya,2.0,ojala pudiera revisar destino final pude camino dentro reserva lleno baches arriesgado coche,Maps
Rivera_Maya,5.0,hermoso lugar lleno naturaleza paisajes increibles vale pena visitarlo area enorme recorre solo dia laguna muyil guia llamado jaime opinion creo abusan precios vale,Maps
Rivera_Maya,5.0,sitio bonito pasar dia familia pueden alquilar escursiones barco llevan ver enormes tortugas tambien delfines tambien llevan ver isla pajaros restaurante bastante malo sirven unas langostas ricas pescadas mismo dia,Maps
Rivera_Maya,1.0,tiradero basura biosfera dr sian kaan playas llenas basura casi acceso mar solo casas propiedades privadas clubs playa caros lugar olvidado gobierno buenos cobrar entrada ser parque nacional,Maps
Rivera_Maya,4.0,gran reserva natural vimos delfines manaties tortugas animales camino tulum punta allen mal baches baches conducir aqui lento accidentado vez barco experiencia absolutamente fantastica definitivamente vale pena visitarlo baños ningun lugar tampoco entrada parque,Maps
Rivera_Maya,5.0,camino buen llovido grandes hoyos puede ir buen ritmo lleven agua botanas literal entrando reserva dificil comprar punta alen,Maps
Rivera_Maya,1.0,camino malas condiciones hoyos lados atreven cobrar basura basura zonas publicas solo clubes playa bien sargazo presente playas,Maps
Rivera_Maya,5.0,recomiendo solo camionetas jaja vale pena llegar magico lugar,Maps
Rivera_Maya,3.0,bonita pues virgen privatizada lados parque nacional menos carretera horrible,Maps
Rivera_Maya,1.0,profundamente decepcionados reserva biosfera tulum vinimos esperanza ver belleza natural reserva marchamos indignados suciedad costa resumen recomiendo gastar dinero cosa exigir cualquier lugar diga ser reserva natural 1 basura fotos adjuntas muestran regla excepcion largo costa biosfera solo muestra vimos cada parada entrada reserva boca paila biosfera afirma ser reserva parece haciendo proteger zona basura mucha gente parece haciendo recorridos lancha rapida seccion pequeña reserva representativa resto ademas parece ingresos servicios destina mantenimiento reserva 2 hoteles propiedades privadas idea reserva biosfera area protegida embargo entrar visitantes notaran gran mayoria costa largo reserva hoteles propiedades privadas portones cercas bloquean acceso playa tierras circundantes animo gente contar historias publicar fotos reserva biosfera tulum informar demas deplorable vuelto situacion,Maps
Rivera_Maya,2.0,ver jaguar lugar mejor miradores solo camino lleno baches junto vallas,Maps
Rivera_Maya,5.0,enclavado parte central valladolid yucatan bello cenote linda opcion puntos interes ciudad cuando visite poca gente permito disfrutarlo bonito cenote grande ademas limpio bien cuidado unico reprocharle gente maneja salvavidas medidas precaucion pocas pues varios puntos gente tire clavados alturas considerables mala caida personal auxiliarlos manera inmediata instalaciones restaurante estacionamiento 1 baños vestidores costo adultos 150 pesos,Maps
Rivera_Maya,5.0,grieta majestuosa centro ciudad conducir dos horas playa carmen encontrar revelacion mayoria cenotes dan sensacion excursion naturaleza salvaje zaci tallado directamente trama urbana valladolid secreto regresamos segundo dia solo contemplarlo nuevo poca gente escala caverna impresionante intensidad serena aqui forma luz atraviesa boveda semiabierta refleja agua turquesa verdaderamente majestuosa almorzamos restaurante lugar vistas agua hizo experiencia perfecta entrada incluida comida solo lugar chapuzon rapido ancla historica mundo antiguo aun respira traves piedra saltando cornisas simplemente caminando perimetro tallado bajo estalactitas parada obligada cualquiera busque belleza yucatan toda extension,Maps
Rivera_Maya,5.0,ubicado tan solo 3 cuadras parque central visita obligada valladolid costo 150 pesos adultos incluye chaleco obligatorio asi baños vestidores disponibles recomendaria llevar zapatos agua tener mejor agarre cenote bonito lado restaurante encontraras venta artesanias region,Maps
Rivera_Maya,3.0,oportunidad visitar cenote zaci padre verdad habia casi gente imagino frio haciendo febrero verdad haciendo frio precio 150 pesos adultos 75 niños baños estan feos sucios faltaba papel cenote tal parece limpien cuestion limpiar hojas ramas mejor algas marinas forman alrededor cenote varias plataformas aventarse clavados punto positivo ubicacion verdad bonito medio pueblo ciudad valladolid agarrar carretera llegar literalmente 2 cuadras catedral entonces bien aspecto lockers puedas guardar pertenencias puedes dejarlas cerca orilla cenote personalmente robaron,Maps
Rivera_Maya,4.0,bonito centro ciudad visita obligada pasas preciosa ciudad valladolid cuenta restaurante lado facilita descuento 33 entrada,Maps
Rivera_Maya,4.0,cenote genial centro ciudad pierdas kilometros opinion bonitos ademas personal malhumorado servicial,Maps
Rivera_Maya,5.0,agrado cenote centro valladolid practico limpio listo disfrutar agua cristalina fria,Maps
Rivera_Maya,5.0,lugar perfecto refrescarse relajarse ingresamos justo ultimo acceso 4 00 pm suficiente cuenta baños vestidores limpios excelente ubicacion practicamente zona centro valladolid cierre aun puedes dar paseo ciudad,Maps
Rivera_Maya,5.0,cenote cueva alguna laguna interior lagunas reciben agua principalmente rios subterraneos generalmente conectan cenote o cenotes alrededor muchas veces gran distancia cenote derrumbado techo caverna dejando asi ventana donde entra luz natural dando asi hermosa vista interior cenote zaci encuentra zona centro valladolid interior unas instalaciones amplias ahi posible encontrar restaurante area caminar artesanias baños muchas cosas tipicas zona entrada bastante economica ademas proporcionan chalecos salvavidas seguridad costo incluido entrada dato cerca cenote taller donde realizan huaraches damas caballeros niñ s gran calidad duraderos totalmente realizados mano pierda oportunidad conocer belleza natural hermoso yucatan mexicanisate,Maps
