place_name,place_category,rating,review_date,review_text,city_target,
Centro Histórico,barrio,3,16/11/2023,"La vuelta por Centro Histórico fue bastante normal. Tiene encanto, aunque algunas partes lucen más que otras. Lo mejor fue la organización, pero el tema de los precios se notó bastante. Fuimos con niños en vacaciones. Con calor fuerte conviene llevar agua y bloqueador. No me arrepiento de haber ido. No fue perfecto, pero sí tuvo momentos rescatables.","Puerto Vallarta, Jalisco, México",
Excursión a las cascadas,tour,3,12/01/2026,"Conocer Excursión a las cascadas estuvo correcto, pero no me sorprendió. La idea del tour es buena, pero le faltan detalles. Lo mejor fue el ambiente, pero el tema de la saturación de gente dejó mucho que desear. Fuimos con amigos de noche. Entre semana se siente mucho más llevadero. Puede gustarte más si eliges bien la hora. Hay detalles que cambian bastante según la hora.","Puerto Vallarta, Jalisco, México",
Centro Histórico,barrio,4,08/10/2025,"Valió la pena conocer Centro Histórico. Es de las zonas con más ambiente. Además, la verdad, el tema de la relación calidad-precio superó lo esperado. Fuimos en plan tranquilo en vacaciones. Conviene ir con tiempo y sin prisa. Lo recomiendo sin problema. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Avistamiento de ballenas,tour,1,17/06/2024,"La peor parte del viaje fue Avistamiento de ballenas. Terminó siendo más cansado que disfrutable. Encima, el tema del tiempo de espera necesita mejorar. Fuimos con niños entre semana. En temporada alta imagino que cambia bastante. No sentí que el costo o el tiempo se justificaran. Me fui con la sensación de que pudo estar mucho mejor.","Puerto Vallarta, Jalisco, México",
Parque Lázaro Cárdenas,parque,3,21/09/2025,"La experiencia en Parque Lázaro Cárdenas fue regular. No me pareció mal, pero tampoco memorable. Lo mejor fue la tranquilidad, pero el tema del tiempo de espera fue lo más flojo. Fuimos con amigos de noche. En temporada alta imagino que cambia bastante. Está bien para conocerlo una vez. Con unos ajustes podría mejorar muchísimo.","Puerto Vallarta, Jalisco, México",
Tour en cuatrimoto,tour,5,01/07/2024,"Quedé fascinado con Tour en cuatrimoto. La actividad estuvo muy bien llevada. Además, la verdad, el tema de la limpieza destacó bastante. Fuimos con amigos en vacaciones. La zona alrededor tiene bastante movimiento. Definitivamente volvería. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Parroquia de Nuestra Señora de Guadalupe,iglesia,5,18/06/2023,"Excelente visita a Parroquia de Nuestra Señora de Guadalupe. Es parte importante del carácter del lugar. Además, honestamente, el tema de la atención destacó bastante. Fuimos con amigos un domingo. Fuimos temprano y se disfrutó más. Es una parada muy recomendable. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Galería de arte local,galería,5,26/08/2025,"Una gran sorpresa fue Galería de arte local. La selección de obras me gustó mucho. Además, para mí, el tema de la vista fue de lo mejor. Fuimos con mis papás al mediodía. En temporada alta imagino que cambia bastante. Es una parada muy recomendable. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Playa Mismaloya,playa,5,15/04/2025,"De lo mejor del viaje fue Playa Mismaloya. El agua estaba agradable. Además, para mí, el tema de la experiencia general estuvo muy bien. Fuimos en plan tranquilo de noche. Nos movimos a pie sin complicarnos. Lo recomiendo sin problema. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Playa Conchas Chinas,playa,5,22/09/2025,"Una gran sorpresa fue Playa Conchas Chinas. El agua estaba agradable. Además, honestamente, el tema de la atención sumó muchísimo. Fuimos con niños entre semana. Con calor fuerte conviene llevar agua y bloqueador. Lo recomiendo sin problema. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Playa Gemelas,playa,5,25/12/2025,"Volvería sin pensarlo a Playa Gemelas. Nos tocó una playa bastante disfrutable. Además, honestamente, el tema de la experiencia general sumó muchísimo. Fuimos con mis papás por la mañana. En temporada alta imagino que cambia bastante. Es una parada muy recomendable. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Plaza de Armas,plaza,5,23/09/2023,"Me encantó Plaza de Armas. Es agradable para sentarse un rato. Además, honestamente, el tema de la organización sumó muchísimo. Fuimos con amigos un domingo. La zona alrededor tiene bastante movimiento. Es una parada muy recomendable. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Zona Romántica,barrio,5,29/01/2023,"Una gran sorpresa fue Zona Romántica. Es de las zonas con más ambiente. Además, para mí, el tema de la experiencia general superó lo esperado. Fuimos con amigos en vacaciones. La zona alrededor tiene bastante movimiento. Lo recomiendo sin problema. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Isla del Río Cuale,parque,5,25/01/2026,"Excelente visita a Isla del Río Cuale. Hay sombra en varios puntos. Además, la verdad, el tema de la organización marcó una diferencia positiva. Fuimos en plan tranquilo un domingo. La zona alrededor tiene bastante movimiento. Sí regresaría. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Parroquia de Nuestra Señora de Guadalupe,iglesia,5,16/05/2025,"Una gran sorpresa fue Parroquia de Nuestra Señora de Guadalupe. Por dentro luce muy bonita. Además, para mí, el tema del ambiente estuvo muy bien. Fuimos con mis papás al mediodía. Con calor fuerte conviene llevar agua y bloqueador. Sí regresaría. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Restaurante frente al mar en Marina,restaurante,5,28/04/2024,"Una gran sorpresa fue Restaurante frente al mar en Marina. La comida salió muy bien. Además, para mí, el tema del servicio destacó bastante. Fuimos con amigos al mediodía. El clima nos tocó a favor y eso mejoró todo. Sí regresaría. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Paseo en lancha al atardecer,tour,1,12/07/2025,"Fue una decepción total visitar Paseo en lancha al atardecer. Parecía que nadie coordinaba bien la actividad. Encima, el tema de la organización dejó mucho que desear. Fuimos en pareja entre semana. Entre semana se siente mucho más llevadero. Con varios cambios podría mejorar, pero hoy no lo recomendaría. Me fui con la sensación de que pudo estar mucho mejor.","Puerto Vallarta, Jalisco, México",
Bar con terraza en el Malecón,bar,2,14/03/2026,"No terminé convencido con Bar con terraza en el Malecón. Nos costó mucho sentirnos cómodos. Encima, el tema de la limpieza bajó bastante la experiencia. Fuimos solo entre semana. Nos movimos a pie sin complicarnos. Yo me lo saltaría la próxima vez. Me fui con la sensación de que pudo estar mucho mejor.","Puerto Vallarta, Jalisco, México",
Mercado Municipal Río Cuale,mercado,5,30/03/2026,"Quedé fascinado con Mercado Municipal Río Cuale. Hay mucha variedad para curiosear. Además, para mí, el tema de la limpieza destacó bastante. Fuimos con niños en vacaciones. El clima nos tocó a favor y eso mejoró todo. Lo volvería a incluir en otro viaje. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Mismaloya,playa,5,10/07/2023,"Una gran sorpresa fue Mismaloya. La vista de la bahía se disfruta muchísimo. Además, honestamente, el tema del servicio me dejó muy buena impresión. Fuimos en plan tranquilo por la mañana. En temporada alta imagino que cambia bastante. Lo volvería a incluir en otro viaje. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Tour de snorkel en Los Arcos,tour,2,29/08/2025,"Tuve una experiencia floja en Tour de snorkel en Los Arcos. El tour se sintió desordenado. Encima, el tema de la limpieza estuvo por debajo de lo esperado. Fuimos con niños de noche. El clima nos tocó a favor y eso mejoró todo. Yo me lo saltaría la próxima vez. No sentí que el tiempo invertido valiera la pena.","Puerto Vallarta, Jalisco, México",
Paseo por Marina al atardecer,paseo,5,15/03/2026,"Volvería sin pensarlo a Paseo por Marina al atardecer. Da para regresar varias veces. Además, para mí, el tema de la experiencia general marcó una diferencia positiva. Fuimos en pareja al atardecer. El clima nos tocó a favor y eso mejoró todo. Vale mucho la pena. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Hotel boutique en Zona Romántica,hotel,5,23/05/2025,"Quedé fascinado con Hotel boutique en Zona Romántica. La ubicación ayuda muchísimo. Además, en general, el tema de la experiencia general sumó muchísimo. Fuimos con niños un domingo. Entre semana se siente mucho más llevadero. Es una parada muy recomendable. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Tour de snorkel en Los Arcos,tour,1,03/12/2025,"Terminamos molestos con Tour de snorkel en Los Arcos. Parecía que nadie coordinaba bien la actividad. Encima, el tema del mantenimiento dejó mucho que desear. Fuimos en familia al mediodía. Con calor fuerte conviene llevar agua y bloqueador. Hay mejores opciones en la zona. No sentí que el tiempo invertido valiera la pena.","Puerto Vallarta, Jalisco, México",
Tour a Yelapa,tour,5,06/02/2025,"Quedé fascinado con Tour a Yelapa. El recorrido estuvo bien armado. Además, para mí, el tema de la relación calidad-precio me dejó muy buena impresión. Fuimos solo al mediodía. Con calor fuerte conviene llevar agua y bloqueador. Sí regresaría. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Mercado de artesanías del Malecón,mercado,3,05/10/2024,"Conocer Mercado de artesanías del Malecón estuvo correcto, pero no me sorprendió. Está bien para dar una vuelta, aunque no todo destaca. Lo mejor fue la experiencia general, pero el tema de la organización estuvo por debajo de lo esperado. Fuimos con mis papás de noche. Conviene ir con tiempo y sin prisa. Tiene potencial si cuidan algunos detalles. Hay detalles que cambian bastante según la hora.","Puerto Vallarta, Jalisco, México",
Café del centro,café,5,20/08/2025,"Me encantó Café del centro. La ubicación es muy conveniente. Además, en general, el tema de la experiencia general sumó muchísimo. Fuimos con amigos al mediodía. Con calor fuerte conviene llevar agua y bloqueador. Me quedé con ganas de repetir. Incluso con gente, se pudo disfrutar bastante.","Puerto Vallarta, Jalisco, México",
Tour gastronómico por el centro,tour,5,12/01/2025,"Volvería sin pensarlo a Tour gastronómico por el centro. La logística salió mejor de lo esperado. Además, para mí, el tema de la limpieza marcó una diferencia positiva. Fuimos con mis papás de noche. Nos movimos a pie sin complicarnos. Definitivamente volvería. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Parroquia de Nuestra Señora de Guadalupe,iglesia,5,26/03/2023,"De lo mejor del viaje fue Parroquia de Nuestra Señora de Guadalupe. Por dentro luce muy bonita. Además, para mí, el tema de la limpieza marcó una diferencia positiva. Fuimos en familia al atardecer. Hay buenos puntos para tomar fotos. Sí regresaría. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Hotel boutique en Zona Romántica,hotel,3,30/10/2023,"La experiencia en Hotel boutique en Zona Romántica fue regular. La estancia fue correcta, sin más. Lo mejor fue el ambiente, pero el tema de la organización dejó mucho que desear. Fuimos con amigos de noche. Con calor fuerte conviene llevar agua y bloqueador. Tiene potencial si cuidan algunos detalles. Con unos ajustes podría mejorar muchísimo.","Puerto Vallarta, Jalisco, México",
Tour de tacos y mariscos,tour,4,23/11/2025,"Buena visita a Tour de tacos y mariscos. No se sintió apresurado. Además, para mí, el tema del ambiente me dejó muy buena impresión. Fuimos solo un domingo. Conviene ir con tiempo y sin prisa. Lo volvería a incluir en otro viaje. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Isla del Río Cuale,parque,4,07/10/2023,"Buena visita a Isla del Río Cuale. Se siente relajado para caminar. Además, para mí, el tema de la relación calidad-precio superó lo esperado. Fuimos con mis papás en vacaciones. Con calor fuerte conviene llevar agua y bloqueador. Es una parada muy recomendable. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Excursión a las cascadas,tour,3,11/04/2023,"Pasar por Excursión a las cascadas tuvo cosas buenas y otras mejorables. Se disfruta, aunque el ritmo pudo ser mejor. Lo mejor fue la tranquilidad, pero el tema de la señalización bajó bastante la experiencia. Fuimos en pareja por la mañana. El clima nos tocó a favor y eso mejoró todo. Está bien para conocerlo una vez. Se disfruta más si vas con expectativas realistas.","Puerto Vallarta, Jalisco, México",
Bar con terraza en el Malecón,bar,5,23/08/2023,"Quedé fascinado con Bar con terraza en el Malecón. La terraza tiene muy buena vista. Además, para mí, el tema de la organización estuvo muy bien. Fuimos con niños al mediodía. El clima nos tocó a favor y eso mejoró todo. Es una parada muy recomendable. Incluso con gente, se pudo disfrutar bastante.","Puerto Vallarta, Jalisco, México",
Avistamiento de ballenas,tour,2,10/05/2024,"Salí medio decepcionado de Avistamiento de ballenas. Faltó comunicación clara. Encima, el tema de la organización dejó mucho que desear. Fuimos con niños al mediodía. Entre semana se siente mucho más llevadero. Yo me lo saltaría la próxima vez. Hay mejores alternativas para aprovechar el día.","Puerto Vallarta, Jalisco, México",
